"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"93" -0.115 5.2314 0.2157 2.0254 -0.3499 -3.5574 -3.1406 0.4645 6.2726 2.0005 4.757 -8.3443 2.997 4.0808 2.6198 -3.1795 4.2098 -10.4136 -3.5779 -1.5308 3.6464 4.4972 -4.0579 -2.4618 -1.5962 -0.5646 11.8946 8.5855 -0.5996 5.2565 -6.5036 -0.271 -1.9622 8.9987 -4.0084 0.9465 1.4627 4.0392 -2.0249 4.1285 -4.6874 4.6949 -5.7048 -1.3757 0.612 2.1649 2.4152 -0.459 3.0957 0.8295 1.5331 0.0415 -1.5053 -1.7051 -0.8195 -0.8736 5.6867 3.4454 -7.5211 -2.8398 -5.4887 -0.923 2.0712 -0.088 -6.1121 3.3339 0.1063 0.6495 5.4912 -2.443 3.7927 -0.5774 -2.4536 -3.3925 0.1076 9.8414 -2.2907 2.8516 -3.3853 2.8219 -3.1933 1.6698 -1.801 0.9718 -1.3873 -5.8748 6.9813 -5.0002 -0.292 -3.8021 -5.5739 8.5124 1.3507 -2.0841 -3.7475 -3.2753 -4.5415 -4.8975 -6.4677 -7.0099 6.7828 0.6214 1.4368 -1.3491 -2.7955 -10.2047 6.2373 4.1204 8.3483 -3.7357 -0.0591 -5.2545 -5.0202 -4.2606 -0.741 -4.9831 -4.9506 2.5923 -1.212 2.5387 -5.6054 -5.1708 -5.4234 0.401 -2.5377 -1.6649 1.0269 -2.7871 -3.3319 -3.1043 8.2266 1.3296 -3.1327 -2.0809 6.9552 1.5411 -4.028 -5.0656 10.5609 -3.5575 -3.2526 5.1545 1.5127 1.0083 0.9713 -4.1023 -7.5037 1.6422 -1.7019 6.6014 -2.3061 -0.4056 2.5932 -2.6801 -8.1705 6.2316 -2.408 1.7815 3.0097 -4.2999 -3.872 1.7642 -4.7316 -0.6569 8.8236 2.7819 -3.2307 5.7197 -2.0239 -9.4733 11.3185 0.733 6.4299 -12.8207 6.9204 2.4423 2.8664 -1.5198 -1.4301 2.2178
"94" 1.6045 5.7911 -0.0867 6.8673 8.0459 6.2995 2.4537 5.2704 1.5991 -1.0978 -6.046 3.9766 -1.4937 0.4153 2.1847 6.2324 -0.2562 -0.8873 8.0014 1.6451 -0.1611 5.8381 3.2149 4.985 -7.3297 -9.4321 4.394 1.8114 2.3782 -4.4513 2.5473 1.7013 -3.061 -0.0369 1.3783 -4.355 3.0828 -0.0086 0.9627 -3.4846 3.001 4.7468 -2.6943 2.9888 -1.9861 0.2118 -0.8837 3.546 0.3336 -4.4252 -3.4311 -0.6392 0.7375 -4.6767 -2.6711 6.4514 5.6074 -2.5078 5.9682 -8.8372 -2.1362 7.5099 5.1529 -3.0504 7.0733 -1.8577 -4.1974 -0.3255 1.7418 -3.5318 1.2723 -0.5159 -4.7743 -2.0735 -1.7038 6.2531 -6.2273 -6.1024 3.759 6.5093 -0.0561 1.0058 0.5896 -5.1386 -4.2316 3.1479 2.2951 1.8548 2.8602 -3.6862 4.9427 2.456 -4.9512 5.0054 1.2325 -7.674 3.6442 1.4353 2.8217 -4.7886 7.1712 -5.9128 3.6107 3.2585 0.3784 1.6461 -0.9838 1.9519 7.4681 -7.2205 -3.1544 0.5122 2.4776 0.6173 -3.8446 0.8786 1.9881 6.3043 -4.7451 2.3747 1.7484 6.7703 -2.4848 -4.9456 6.6957 7.6286 -11.7278 1.7053 -2.1235 3.6221 -3.109 -3.9383 -2.0293 3.8923 3.3916 2.9764 1.4166 3.1551 -4.0205 0.7789 12.1058 7.6379 3.036 -3.4199 2.3102 5.8267 1.5694 1.3567 -0.8618 -1.9365 3.1049 -3.1249 0.4897 2.1823 2.284 9.0692 1.8258 0.4764 -4.7923 5.4158 -6.9895 -0.6407 0.5132 4.723 -2.0438 -1.4859 5.33 0.5601 2.7924 -4.4956 2.4653 3.3876 -2.5423 1.3014 6.1664 -4.7471 -0.9677 5.0148 4.1616 -3.7159
"95" 8.1542 12.8059 2.9072 4.2752 -4.7837 4.8568 5.5443 -2.6313 -0.0379 2.1758 5.9891 -6.3421 -5.5641 3.5778 10.8213 1.9094 5.3022 -3.0397 -0.6684 0.5058 -0.6146 4.4589 -0.4976 1.9814 2.7649 1.1542 5.4673 -5.752 0.5471 2.435 4.7592 12.7682 -8.5894 -0.9289 3.8295 1.0843 -0.8931 -5.1139 -11.5644 6.4407 1.6521 5.5914 -5.7598 -5.7809 2.3643 -1.3212 1.974 -3.3696 -2.4246 8.8072 -1.0319 -0.7117 -8.5424 1.0878 3.3572 -0.7623 -2.4086 4.5831 4.7205 -8.199 1.6877 -2.0436 -5.1066 -2.8051 3.3974 -5.3897 -5.6402 -4.7106 3.8838 -0.7524 -5.0512 -5.6511 2.3966 3.4649 -0.915 -0.9707 10.0821 1.0637 -11.4246 6.5788 3.9707 2.2242 -3.7683 -3.7794 -2.846 -5.2265 -3.933 3.7465 8.4212 0.258 0.869 4.6329 1.8052 -8.4827 1.9652 -5.0002 -1.3038 -7.638 4.4398 -2.0498 0.3884 2.6257 1.7266 6.436 -9.6208 -7.3155 5.7304 2.4468 -4.9054 -1.627 3.0112 -4.3131 -1.9459 -0.1371 5.6721 5.7924 -0.3345 -2.0885 4.3865 -7.936 -2.925 1.7037 -3.6291 5.4166 -0.6159 -0.7067 1.7913 -4.7921 -6.3845 1.9009 0.9942 -0.9236 -5.2939 -6.6366 -1.3159 8.2775 -0.0495 6.9564 -4.7202 10.2489 2.9497 7.4422 -3.9024 0.0839 7.0422 -0.0646 -8.4864 -4.8504 -1.1655 0.253 -1.0863 4.5476 -1.7081 1.6482 7.841 -0.1097 -6.9961 1.7307 -1.8887 1.9047 0.9963 -0.1581 6.0943 3.3105 -4.0212 4.9095 3.2137 2.35 -2.6768 -3.7165 -7.749 1.6431 -8.6038 4.3206 1.5057 8.8809 -4.6471 -1.0308 -8.2119 7.6756
"96" 10.6545 -0.2664 9.5734 -7.9968 6.732 2.1106 6.1132 -3.8743 -4.014 -6.1876 -3.7669 -3.1784 7.0036 -1.3125 9.3008 -4.5998 -7.6775 -4.3306 -0.6909 -5.2391 -2.4655 -0.2025 -2.2803 -3.9133 5.0548 -7.1909 -1.7872 1.8934 -4.311 -10.6924 6.8128 9.7499 -1.992 -0.6975 3.7454 -2.1187 -1.0393 4.1716 2.649 -2.4305 -9.8887 5.8602 4.0113 -7.7201 2.9716 5.7033 6.1623 -0.1236 -2.5874 -9.3874 -1.7048 4.5201 -4.018 1.1238 2.88 0.4652 0.8187 6.6953 0.4255 -1.6653 -6.1943 -1.076 7.7558 -12.2359 -3.9121 -3.1418 -1.3408 8.7806 -0.8811 0.9742 0.4924 -1.6774 -8.7303 0.7693 -7.7954 5.4993 -7.0589 5.385 0.4526 -1.8208 0.9715 7.0228 1.3557 1.337 -0.9244 -8.8047 -12.0557 -1.5948 -5.157 -2.6433 -2.828 -0.9418 3.4376 -0.8367 1.9505 -5.7536 6.7307 8.526 -4.1647 1.0932 1.9927 -0.5003 -1.9882 1.7267 -3.3305 -0.4169 3.7193 4.8914 0.4506 -4.7501 -0.2037 5.6494 -3.3679 3.476 0.1794 -10.7991 -2.7974 -0.4049 2.6663 9.9717 -10.1013 -4.8914 -4.8696 3.1941 0.0856 -0.3473 -6.5863 -6.8983 -8.2589 0.931 -2.6148 1.7796 -0.1707 -0.5447 3.0357 -10.2418 -14.9293 -4.4123 -0.0121 -3.6271 2.4434 0.6181 3.9532 -8.6345 -3.8378 -4.5153 -3.7725 -5.3499 2.8475 1.8426 7.1805 2.509 -6.5744 -2.0127 4.105 -1.0372 -6.8701 -2.4799 -2.8352 -4.1438 6.0466 -2.3499 1.9565 0.2127 0.2887 3.3918 -1.0832 -3.2048 -3.8019 3.4293 2.8568 5.4365 7.454 4.6042 -0.44 -0.7697 0.162 1.8418 -5.8742 2.6848
"97" -0.9143 2.3597 -2.1259 -3.24 3.8437 -7.7169 1.4784 -0.3022 5.3868 -0.9827 -3.7792 -2.5337 -6.6587 0.9644 -1.1602 -8.5952 -1.9415 -4.6857 -2.3153 2.4974 2.3959 -3.7502 6.4915 -8.7388 5.2358 4.474 -0.6423 -4.1421 -1.0751 1.1149 4.6743 3.4013 2.4603 -2.4377 3.5286 -4.3897 2.65 4.7618 12.3623 -4.6838 1.9204 0.1201 2.5194 2.8374 -0.5753 -0.0517 -0.9269 -0.869 -2.6783 1.3161 -3.5309 -4.4948 1.0568 -4.0209 -3.6099 -3.1276 -3.4715 5.6408 2.0994 -2.8342 -0.2949 -6.6452 -0.5925 4.7082 -5.863 -6.8428 -9.4804 -4.6406 -2.4477 5.0055 -0.9588 -0.3432 1.0626 -5.6507 0.9342 3.4265 -9.4552 -5.0421 -0.0777 -1.5777 5.7179 -2.2826 9.3664 -1.8896 4.0471 -2.7813 1.9243 -6.7925 -2.8794 1.7186 3.9596 -4.2358 -0.5017 -4.8853 -12.9323 2.5125 -0.1606 5.4827 -0.9497 1.9688 -5.071 0.6962 6.7301 -11.6551 -0.984 5.2204 8.6906 -7.4941 5.943 3.7007 3.2508 4.0928 6.1428 -4.1139 -12.3293 2.9543 1.153 8.8522 -5.3226 -5.0785 -11.1648 -7.8996 -7.5659 0.8489 -2.4191 -2.6848 2.0964 -3.0667 1.1574 0.9395 -1.4296 -1.7087 -0.9727 0.2257 0.8183 -3.0044 2.8321 -5.7444 -6.9349 4.5462 2.4053 2.4956 -1.1247 0.4576 -1.7766 4.9498 1.2189 -5.0425 -2.0155 -0.0268 -4.3768 -9.3212 5.0333 -6.4129 1.5653 -10.8831 6.5209 -9.7439 2.8427 -8.117 4.7134 -2.6579 -3.1802 -7.2761 5.5583 5.6822 0.695 -8.6421 2.627 3.6392 4.1423 1.0169 -0.8296 2.0047 -2.8974 -0.6624 -5.9584 10.019 -0.0397 -3.3218
"98" 0.6172 -6.4502 4.8314 -4.541 -11.2482 -4.3932 -4.3768 3.8722 -4.2571 3.3201 -1.1814 -9.9072 -5.7354 -0.6309 4.8889 6.9639 2.9074 1.3793 8.3947 5.7378 -1.7586 3.8571 -3.3124 6.5382 4.2626 0.4004 0.0283 4.7169 -0.0865 -0.1603 1.7714 -3.5077 2.4234 -4.9436 2.2676 3.2963 0.2863 3.8332 3.931 -4.9278 3.9106 1.3248 -4.6121 4.7482 1.329 3.0923 -5.7844 -1.5249 1.9372 3.8071 4.8805 -9.2711 1.0815 -3.4002 -2.4934 7.4973 -5.7129 -6.1269 5.152 -2.0327 1.4331 3.6228 -3.7233 -4.9636 7.3455 -10.612 1.3321 5.1579 4.6964 -0.9569 -2.3406 -10.4861 -1.9362 2.7041 -0.8493 -4.4908 2.0608 2.5084 -7.0721 -5.0787 -0.1424 -4.3331 5.1639 3.451 -5.468 4.0448 0.8651 -0.4896 1.0815 -5.6797 1.7862 -2.204 2.6057 3.6066 1.1043 0.6012 2.1857 0.6316 5.7287 -2.0244 -8.3632 2.4677 0.4704 1.9442 -8.4306 0.8171 -7.7214 -8.0663 -9.2197 1.0119 -7.5386 -1.5776 -5.2404 2.8273 5.6 -2.7108 2.0188 -7.3131 0.9058 9.7841 -0.1297 7.5053 -4.3519 0.3333 7.8483 7.9401 -0.1933 3.0226 -9.0634 -0.7946 -1.0156 -3.9213 -1.1731 -3.5034 1.962 3.8444 4.4017 4.0543 6.7705 4.1829 -1.6047 -5.4122 1.2802 6.4186 1.6697 1.4282 -1.6525 -0.3952 3.2343 1.7137 0.1144 -3.7905 -1.5839 5.5004 1.121 -8.8058 6.2213 2.6595 -6.1278 6.8393 -0.895 -0.4909 -6.7873 -1.3178 1.0489 4.977 -0.0768 -9.0108 -0.5001 -5.5005 0.5198 0.9785 3.5207 1.6353 3.0621 6.5108 1.9959 2.4748 4.2474 -0.1223
"99" 4.8118 2.2087 -6.7244 -3.523 0.3481 -4.6099 11.5699 5.0868 8.4265 -3.2597 -2.0533 -3.1599 -0.8042 1.1114 4.9313 -4.1675 3.2194 0.7301 3.1914 5.8632 0.3104 2.6641 8.7729 -3.9027 6.3514 7.3699 -6.6671 -7.2027 4.8207 -5.465 -0.935 -6.4842 -6.5135 -2.2102 3.8984 7.868 6.1166 -6.8026 -0.5106 0.1462 4.1041 6.478 1.8905 -0.2981 7.2129 1.2451 3.6527 -6.2428 4.0229 -7.4024 9.8396 4.8164 -1.0581 0.9635 -10.6583 4.5857 1.7345 -1.4684 -3.1785 -3.7997 -5.137 1.8426 3.5009 1.9725 -3.0267 -5.9457 4.1522 -4.3956 2.405 -4.2997 -3.444 -1.2345 0.1952 -8.7096 6.0333 -5.4254 -3.879 -6.1878 2.532 -6.8133 -0.9831 2.253 2.3873 -1.8253 5.3453 0.9887 3.1673 4.3698 2.4085 -0.1491 -0.1339 -6.5319 1.9199 -2.882 -0.36 -5.3152 4.0689 -4.1212 1.5706 4.9291 -0.5185 9.6446 -4.6754 3.5966 0.7602 -7.2126 4.0636 -3.3054 -4.919 5.6885 -3.373 -4.1213 -2.1698 1.8295 -4.0522 6.5084 7.1383 7.9221 10.1907 9.3495 0.0537 -5.1734 -11.9796 -1.9722 3.5842 4.0849 -7.7165 -4.3574 -0.4402 -5.0993 3.6812 -3.4158 2.0787 5.4227 -0.2736 0.1131 -1.5949 -2.7364 3.2741 4.554 -4.8021 -9.0366 5.6664 6.5924 2.3534 9.3134 7.1977 7.9913 1.6262 -5.2463 2.4877 -7.4125 2.0436 4.6965 5.8496 8.129 -2.3719 -1.8995 -0.3239 -4.7921 3.2995 -9.5651 0.8629 0.217 4.9241 1.9179 4.9966 2.0273 3.7994 1.3593 -6.7973 -7.0923 -2.5342 -2.9062 -11.24 -5.234 -2.8078 10.1586 -6.3842 3.2912
"100" -1.3723 -4.3688 3.3049 -11.4936 8.1398 -5.8928 -2.2102 4.9764 -0.3394 1.2516 0.8729 -8.0208 -2.204 0.4101 -2.9502 -1.7028 -4.9138 -1.7485 3.1753 -1.8383 3.6204 -2.0749 -1.966 -2.0784 -4.3684 7.2775 -0.8818 5.413 -2.7329 -6.4431 -2.5566 -4.7433 -0.9699 -8.4415 2.0851 0.7448 -0.2898 -4.3492 -0.4 0.6066 -7.63 3.8032 2.6259 4.1992 -3.2993 9.6135 -10.1814 -3.7268 3.1741 5.7919 3.2524 -8.4506 -5.6641 0.9907 -0.1538 3.1438 4.9046 5.7545 -2.009 -9.428 -3.3346 6.0337 -0.9283 -1.7428 1.3557 5.4563 4.7433 -8.578 2.5431 -0.1747 2.3018 2.8929 -2.5246 0.6764 -1.6636 -4.1571 -1.8902 -2.0316 -0.9755 5.7114 -3.2962 0.2351 -0.3132 3.1386 -2.1246 -2.4523 1.5544 -10.1149 0.4571 -3.3196 -2.012 3.3977 -1.5517 1.1855 0.3305 -0.9599 -5.8763 -5.26 -1.7418 -9.0433 -4.8356 1.6675 1.3302 0.3638 -0.0238 5.078 -2.7056 0.1684 6.2452 0.4643 5.4562 2.4461 2.0797 0.4871 -0.9673 -9.1986 6.7451 -1.518 0.4699 -0.2874 5.9208 -1.9755 1.2143 0.979 2.8761 3.293 5.9336 0.0133 2.4431 -2.0833 2.6959 -0.7989 -1.7383 -6.024 -0.4105 2.2574 3.8406 -3.6196 -8.6425 -1.3305 7.9788 5.7861 6.534 4.7027 0.1818 0.3694 -7.4746 -7.4668 -3.3673 4.3009 -3.485 -7.4206 -3.2157 -8.8766 -2.0568 -2.5472 -1.3074 -2.7721 0.1622 -2.2072 4.6265 -6.9529 5.3654 3.5296 -10.2312 4.1459 -2.6743 -4.2841 -1.213 -0.485 3.2217 -1.3571 0.9556 4.5573 1.8815 8.8272 1.7803 4.7967 -7.7374 2.1418
"101" 6.7706 3.2448 -3.3749 -16.366 1.918 3.1019 0.0262 0.8992 0.7948 -2.3775 -0.0884 6.1804 7.0571 -2.6378 0.1537 0.0119 -5.322 8.4172 10.2404 -5.9673 -1.1729 0.1165 -2.0432 0.6447 -0.5036 0.5698 0.6372 3.3433 -1.0771 -1.284 -3.5551 10.3147 1.9636 3.6552 -0.778 0.625 0.6228 2.4898 -3.5415 -0.2399 0.3098 2.7571 4.776 1.6278 -5.1346 -5.114 10.7236 -2.4904 -1.7997 1.9899 -0.8533 -0.5697 -1.7301 1.7862 0.279 9.5263 -1.8013 3.2493 -5.5182 -3.9302 0.7719 2.4128 -6.2688 5.4451 -4.8229 2.5696 -4.4328 -2.0471 11.7866 8.0874 -8.2375 -3.5462 -4.4045 -5.3501 2.1374 -1.0392 -6.1272 -11.5162 1.8997 -5.7048 -1.7332 -8.1046 0.1293 2.21 2.9503 -7.7856 -1.3844 -2.2375 8.8206 -2.157 5.4428 6.7657 -2.1084 4.9629 -5.9463 3.2969 6.7192 -9.5902 -3.3066 1.4418 4.0395 4.7277 0.03 7.9548 0.5119 -6.6654 2.9238 5.6062 0.3356 5.7945 5.3834 3.4437 -3.7648 -5.127 -4.9384 -7.8693 -5.2154 -3.8504 2.3575 6.546 2.7387 1.4349 -4.3891 2.0326 10.7439 8.6929 0.6848 7.2937 -4.3286 4.9636 -2.5199 -7.2991 8.7271 0.9284 -2.4689 -0.947 -6.1419 -6.7363 -5.0355 -1.503 2.3426 -0.6727 -3.954 2.5405 -7.3666 -0.7974 -5.1885 0.3725 3.5114 -2.817 -1.676 0.8409 4.1184 4.2349 3.5575 0.0062 2.7765 1.571 -2.4288 2.1001 -10.0183 -2.0172 7.7192 -4.893 5.1259 0.7711 7.2356 -3.0921 2.5317 3.6762 7.6956 1.9698 -7.4559 0.7953 -2.1814 1.3369 10.3674 -4.1258 0.5861 2.1159
"102" 0.8456 8.7236 -4.3195 -10.9213 -1.038 -2.8932 2.2653 -9.2687 4.7229 -0.4562 -9.7709 -5.1096 -3.0254 -4.5351 -8.9781 -4.3249 -1.4839 3.445 2.8501 0.6719 5.8437 -9.4705 -1.3962 -4.3504 6.5951 8.2595 -3.8618 -5.317 -2.7869 -3.1675 6.2215 -1.637 -1.8061 -0.6969 10.7304 6.8728 2.0508 -5.9853 1.6492 3.2409 0.7793 3.3921 1.1051 3.6097 -1.0325 -1.9873 0.5333 15.4163 1.4135 -3.0908 0.8356 1.9528 2.0855 0.6494 7.1665 2.8663 4.0782 -2.3184 10.014 3.2294 -2.0301 -1.4557 1.6133 -1.028 -10.7748 0.9991 -5.7504 1.1576 11.7848 1.1881 -6.7134 -1.9352 4.7631 -3.5013 11.8468 -6.2605 0.9539 -6.5419 1.9203 -1.0966 0.1822 -0.5465 2.4679 -2.6189 -1.4014 8.0773 0.7254 4.5721 -0.9206 -1.2914 1.281 0.2238 0.3198 -1.6259 -9.9468 -2.3736 -6.7501 6.1214 0.8494 -4.9142 -5.9001 0.7799 -1.162 -6.893 1.8502 9.1547 5.1079 -1.0891 3.4821 3.5021 3.2746 -3.9494 2.6663 2.6307 11.6778 5.0891 -2.4013 8.3977 0.6733 1.8208 -4.1322 -4.3438 1.6818 2.2521 2.7684 3.0029 -4.9576 -3.744 -3.2926 10.1033 1.7893 -4.8831 6.2333 -1.1423 7.8024 3.8934 5.1253 4.5009 -2.8854 -3.7221 0.6866 -2.6925 -3.3939 1.1026 -3.4309 2.2162 3.2264 -2.4411 -0.4289 -2.721 -9.8575 1.1676 3.33 0.7362 4.6931 -5.0579 5.3276 -3.0634 2.3156 -4.6737 5.7018 -3.5705 1.2746 -1.4939 -1.0873 0.1602 -2.7376 -1.1845 6.0388 -4.288 -1.5356 6.7122 -3.5728 2.9859 0.3306 1.9998 -6.9525 3.4244 -5.802 7.2618
"103" -0.1692 -4.6471 -0.7708 6.6075 -6.47 5.5061 -0.5002 -2.5171 0.4359 -6.0589 -1.1593 4.4655 -4.0935 -0.67 3.3742 3.4266 -1.0894 7.3526 0.787 -1.1168 2.6686 -2.9847 -0.9643 3.3787 4.9982 10.4762 2.8031 -0.9463 -3.7038 5.8715 0.7906 6.7786 0.5865 -0.6746 0.7173 -5.3582 -2.1262 3.3487 -8.3195 3.1652 1.9482 -2.0962 -1.645 3.1555 -0.5273 -0.0479 -0.1622 4.9477 -3.669 1.2498 -2.8119 -5.8131 -6.8424 1.2144 -5.6199 0.7332 -4.6785 2.6185 -1.6599 4.3151 1.8997 -2.4511 -4.1934 8.1644 -3.762 -2.8283 -0.2499 5.7226 2.5802 3.6463 5.0141 -8.7415 1.1683 -9.6031 1.603 3.3328 -4.6463 0.1066 -0.7131 5.1925 15.6305 -4.0161 6.1557 3.8002 2.2886 -4.096 -1.693 2.9883 -6.3669 3.4488 8.5626 3.5803 5.066 0.9888 -5.8157 5.3787 1.6861 4.9058 2.0483 6.785 2.0085 -5.5518 1.9996 -4.4858 2.3992 -0.783 6.6926 2.9317 -0.6516 7.66 3.8553 -1.0786 -1.3555 9.2027 9.2427 -0.8422 -2.215 0.5137 -2.9436 0.4467 0.5765 3.0473 -1.5642 -3.1384 0.3271 0.9664 1.8346 -1.1084 6.2043 3.5648 0.7156 4.3115 0.9137 0.4799 -7.3161 2.8658 1.701 -6.624 -0.9685 -2.8804 2.7521 -3.4852 -4.5099 0.2304 1.1287 0.1702 0.4387 3.8368 1.078 0.441 -1.9854 -0.2888 4.8412 7.0347 -10.7603 -5.0983 -8.3713 -1.6074 -3.5683 2.8983 -0.5529 -4.0811 -9.4867 -2.9921 -10.7921 -5.7311 -2.5563 -6.9687 -2.5504 3.7576 -2.3701 1.2998 -1.7634 0.3334 2.1235 0.6348 2.254 0.1517 -1.2226 0.458
"104" 2.1884 6.0408 -1.0763 -5.5931 2.2962 -2.3142 -4.2415 -1.5746 -6.1577 -0.7853 5.9397 -1.2059 -5.5179 -4.9006 -1.7751 -4.6788 4.6127 9.9607 -3.187 -0.2466 -4.2253 0.7379 1.7025 -4.4144 -3.8314 -0.7289 -4.526 3.4748 -1.1124 6.886 7.6169 -3.9326 2.8819 5.429 1.0865 -3.4517 12.215 2.5608 6.6422 -3.1531 -2.532 3.4848 7.288 -0.2483 2.5116 2.0452 -0.4616 -1.7805 -7.6435 0.5184 -3.9006 1.3002 -3.3034 1.8895 -1.9453 -3.0426 1.187 -4.2101 9.9173 6.0938 -0.9576 -1.5419 -6.0067 0.4895 -1.8451 2.6115 1.1919 -2.2444 -1.9568 0.1757 1.7936 -5.3043 -1.6663 -6.8829 -2.552 -2.0721 -10.5285 0.9059 -0.1552 -3.4952 0.4209 -5.8673 -0.9038 -0.7964 -8.0544 -1.2069 7.0067 1.4602 -5.0397 -6.5365 4.8562 3.3831 -8.4487 -2.3743 -2.106 -1.502 -0.9929 4.2215 2.2206 1.3601 -2.9878 4.8931 3.4362 0.5639 4.0016 3.3439 -6.048 2.5235 -8.7816 1.828 -1.9234 -5.2358 3.7602 2.0678 -8.1864 -2.2767 5.6522 -4.5545 -4.1624 9.7598 -0.2425 -4.7414 5.7857 3.4236 -2.9306 -3.2863 -0.1026 3.8111 4.4962 1.2142 2.9469 3.7608 7.5261 4.3055 -6.7755 11.6904 2.1794 0.4299 -6.6513 -5.4967 -6.0764 2.8536 4.1836 1.7975 -2.4555 1.536 1.8854 -0.427 7.4728 -1.894 0.3208 5.6108 -3.1463 -1.0669 5.9344 2.1783 3.206 -6.8875 -4.3411 -4.4413 4.3287 -5.7355 -0.9407 -0.7598 -0.9419 -2.5849 -2.0831 3.9583 -1.645 0.6184 4.6016 -2.3718 -1.146 0.7945 -4.7139 -1.8543 7.1556 -1.1764 0.7973 -7.7757
"105" -2.7614 -3.0051 -2.3424 -2.5244 -6.8183 -2.3387 0.3345 2.4146 -8.2989 2.3052 -6.8016 4.9592 -7.9975 5.5727 -3.0655 2.6343 -7.0252 -2.4829 1.4015 2.711 -0.2538 0.7628 -0.9128 3.0182 2.2168 9.7717 0.6379 2.1202 0.5809 -4.1067 -5.3632 6.0373 -1.162 -5.4719 -2.6219 0.1792 -2.1076 5.9868 -7.9984 -4.8062 -6.5098 5.1217 1.7143 3.1874 1.892 7.0754 -0.2015 -4.4443 7.288 4.5196 6.3028 4.4854 -2.6838 -12.5309 -1.4484 2.4252 -3.1298 6.3827 1.6379 -5.4588 -3.7514 -5.782 0.959 6.7963 5.2768 5.8876 1.9819 4.858 -0.9231 0.0589 -0.6827 -11.0369 1.0174 3.4273 7.9757 5.2339 -2.321 4.0125 -0.7086 6.1913 -6.1013 -4.6429 2.7026 1.5344 6.5543 5.2133 -0.6049 -12.4245 -1.5259 -3.4638 -7.5594 1.9576 -1.8756 1.7763 0.041 -4.3088 -1.8197 -0.5298 -3.7673 2.628 4.1469 0.296 3.7009 4.1228 7.4339 -1.3562 3.1536 1.2054 0.2868 2.0498 -2.6691 4.3434 0.1947 -1.8976 7.1851 1.2035 1.127 -0.882 3.2069 7.4187 -1.4973 1.787 1.9652 10.405 1.2045 2.3217 5.2461 4.0644 -4.6029 1.1869 1.7194 4.0478 2.7414 -8.6353 -1.145 -3.1608 3.1893 -4.8908 -3.8467 2.9872 -1.7802 -6.9028 -6.2289 -7.512 -0.9338 -1.7695 -1.6457 -6.2605 -3.0653 -0.389 1.5799 -0.3107 3.0777 1.901 -4.8797 -1.2896 -5.4319 1.8351 -0.1264 1.62 2.6202 -0.8439 1.8113 5.9028 -8.0506 -6.2003 3.7024 -2.4713 5.5936 -0.5169 8.6721 -11.9147 -6.6645 -8.764 -4.347 -0.0522 -0.3694 -4.6576 4.461 3.9938
